	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp2 sidestep 003 pose_filt_0.c3d
7	0.00375	-0.00225	-0.00089	0.00018	-0.00015	-0.00011	0.00003	-0.00002	-0.00006	0.00010	0.00003	0.00002	0.00000	-0.00001	0.00000	0.00067	-0.00003	0.00012	0.00063	0.00003	0.00003	0.00000	0.00000	-0.00000	0.00016	-0.00008	0.00006	0.00004	0.00003	0.00001	0.00005	-0.00001	-0.00001	-0.00001	0.00001	0.00003	0.00052	-0.00054	0.00000	0.00003	-0.00008	-0.00014	0.00030	-0.00061	-0.00013	0.00034	-0.00076	-0.00040	-0.00000	0.00001	-0.00000	0.00072	-0.00007	-0.00029
8	0.00332	-0.00260	-0.00055	0.00010	-0.00011	-0.00008	-0.00001	-0.00002	-0.00008	0.00009	0.00008	0.00002	-0.00002	-0.00001	0.00001	0.00075	0.00003	0.00013	0.00075	-0.00006	0.00012	-0.00000	0.00001	-0.00000	0.00011	-0.00016	0.00010	0.00002	0.00000	0.00001	0.00006	-0.00010	-0.00001	-0.00000	0.00002	0.00003	0.00009	-0.00072	0.00001	0.00012	-0.00006	-0.00018	0.00025	-0.00053	-0.00010	0.00021	-0.00058	-0.00046	-0.00000	0.00000	0.00000	0.00081	-0.00040	-0.00007
9	0.00385	-0.00328	0.00007	0.00005	-0.00011	-0.00008	-0.00001	-0.00001	-0.00007	0.00017	0.00009	0.00003	-0.00002	0.00001	-0.00001	0.00082	-0.00009	0.00017	0.00069	-0.00035	0.00022	-0.00000	0.00000	-0.00000	0.00004	0.00008	-0.00002	0.00001	0.00000	0.00001	0.00006	0.00013	0.00000	0.00000	0.00003	0.00003	0.00044	-0.00092	0.00001	0.00011	-0.00002	-0.00011	0.00034	-0.00013	-0.00007	0.00025	-0.00046	-0.00013	-0.00000	0.00000	0.00000	0.00091	-0.00152	0.00009
10	0.00445	-0.00216	0.00018	0.00009	-0.00006	-0.00005	0.00002	-0.00001	-0.00004	0.00018	0.00019	0.00003	-0.00001	0.00003	-0.00004	0.00071	-0.00025	0.00018	0.00048	-0.00064	0.00024	0.00000	0.00000	-0.00000	0.00007	0.00019	-0.00006	-0.00001	-0.00001	0.00003	0.00007	0.00032	0.00000	-0.00000	0.00003	0.00004	0.00121	-0.00085	0.00000	0.00001	-0.00009	-0.00005	0.00042	0.00006	-0.00005	0.00035	-0.00041	-0.00001	-0.00000	0.00001	0.00000	0.00087	-0.00068	-0.00003
11	0.00370	-0.00043	0.00040	0.00006	-0.00007	-0.00006	-0.00000	-0.00000	-0.00002	0.00011	0.00025	0.00001	-0.00001	0.00002	-0.00002	0.00070	-0.00040	0.00018	0.00059	-0.00087	0.00028	-0.00000	0.00001	-0.00000	0.00003	0.00005	-0.00001	-0.00001	-0.00001	0.00005	0.00006	0.00022	-0.00000	-0.00000	0.00003	0.00005	0.00072	-0.00041	-0.00000	0.00001	-0.00009	0.00005	0.00032	0.00017	-0.00003	0.00032	0.00004	-0.00001	0.00000	0.00001	-0.00000	0.00081	0.00061	-0.00008
12	0.00269	-0.00234	0.00078	0.00005	-0.00015	-0.00012	-0.00002	-0.00002	-0.00007	0.00007	0.00010	0.00001	-0.00001	0.00001	-0.00001	0.00076	-0.00052	0.00018	0.00083	-0.00087	0.00030	-0.00000	0.00001	-0.00000	-0.00001	-0.00014	0.00007	-0.00001	-0.00001	0.00008	-0.00000	0.00023	0.00000	-0.00002	-0.00002	0.00001	-0.00004	0.00012	-0.00000	0.00007	-0.00001	0.00024	0.00014	-0.00003	-0.00001	0.00024	-0.00016	0.00005	0.00001	0.00001	-0.00000	0.00064	-0.00090	0.00004
13	0.00302	-0.00497	0.00052	0.00012	-0.00014	-0.00012	0.00001	-0.00003	-0.00014	0.00004	-0.00002	0.00000	0.00001	0.00003	-0.00005	0.00064	-0.00059	0.00013	0.00074	-0.00076	0.00021	0.00000	0.00001	-0.00000	0.00005	-0.00024	0.00016	-0.00001	-0.00004	0.00009	-0.00005	0.00036	0.00002	-0.00005	-0.00007	-0.00002	0.00026	0.00027	-0.00001	0.00006	0.00000	0.00025	0.00022	-0.00059	-0.00005	0.00034	-0.00104	0.00005	0.00000	0.00001	-0.00000	0.00064	-0.00214	0.00000
14	0.00332	-0.00487	-0.00001	0.00014	-0.00008	-0.00006	0.00002	-0.00001	-0.00012	0.00001	0.00008	0.00001	0.00002	0.00006	-0.00011	0.00046	-0.00055	0.00002	0.00040	-0.00089	0.00024	0.00000	0.00001	-0.00000	0.00012	-0.00022	0.00015	-0.00001	-0.00003	0.00003	-0.00001	0.00035	0.00001	-0.00003	-0.00002	0.00000	0.00074	-0.00071	0.00000	0.00002	-0.00004	0.00002	0.00023	-0.00049	-0.00008	0.00032	-0.00103	-0.00012	-0.00000	0.00001	0.00000	0.00088	-0.00128	-0.00002
15	0.00226	-0.00349	0.00009	0.00009	-0.00010	-0.00005	0.00001	0.00000	-0.00006	0.00005	0.00016	0.00001	0.00001	0.00007	-0.00011	0.00041	-0.00047	0.00001	0.00033	-0.00104	0.00037	0.00000	0.00001	-0.00000	0.00009	-0.00016	0.00008	0.00002	0.00000	0.00000	0.00006	0.00027	0.00000	0.00002	0.00004	0.00002	0.00046	-0.00143	0.00001	0.00004	-0.00011	-0.00012	-0.00000	0.00038	-0.00000	-0.00003	-0.00013	-0.00033	0.00000	0.00001	-0.00000	0.00070	-0.00100	0.00026
16	0.00115	-0.00025	0.00053	0.00008	-0.00003	-0.00001	0.00001	0.00000	-0.00000	0.00005	-0.00000	0.00001	0.00001	0.00002	-0.00003	0.00056	-0.00040	0.00011	0.00060	-0.00064	0.00033	0.00000	0.00000	-0.00000	0.00001	0.00002	-0.00002	-0.00000	0.00000	0.00001	0.00010	0.00010	-0.00001	0.00000	0.00000	-0.00000	-0.00027	-0.00016	0.00000	0.00004	-0.00003	-0.00008	-0.00006	0.00095	0.00007	-0.00031	0.00080	-0.00016	-0.00000	0.00000	0.00000	0.00034	-0.00090	0.00031
17	0.00097	0.00336	0.00028	0.00006	0.00009	0.00006	-0.00001	0.00001	0.00003	0.00005	-0.00005	0.00001	0.00001	-0.00001	0.00000	0.00064	-0.00024	0.00015	0.00064	-0.00011	0.00017	-0.00000	-0.00001	0.00000	-0.00001	0.00026	-0.00015	-0.00005	-0.00002	-0.00009	0.00000	-0.00003	0.00000	-0.00004	-0.00008	-0.00005	-0.00018	0.00114	-0.00001	-0.00002	0.00013	-0.00010	-0.00013	0.00082	0.00008	-0.00026	0.00105	0.00038	-0.00001	-0.00000	0.00000	0.00026	0.00040	-0.00021
18	0.00135	0.00296	-0.00043	0.00002	0.00002	-0.00001	-0.00003	-0.00000	-0.00007	0.00008	0.00017	0.00001	0.00001	0.00004	-0.00006	0.00038	0.00001	0.00006	0.00026	-0.00010	0.00005	-0.00000	0.00000	-0.00000	0.00006	0.00028	-0.00015	-0.00004	-0.00001	-0.00017	-0.00008	0.00007	0.00001	-0.00003	-0.00008	-0.00007	0.00059	0.00034	-0.00001	-0.00001	0.00008	-0.00012	-0.00013	0.00045	0.00007	0.00005	0.00052	0.00049	-0.00000	0.00000	0.00000	0.00024	0.00118	-0.00047
19	0.00198	0.00033	-0.00031	-0.00002	-0.00014	-0.00013	-0.00000	-0.00003	-0.00015	0.00015	0.00021	0.00002	0.00002	0.00006	-0.00011	0.00030	0.00017	0.00003	0.00014	-0.00023	0.00004	-0.00000	0.00001	-0.00000	0.00010	0.00005	0.00001	0.00000	-0.00000	-0.00004	-0.00005	0.00019	0.00001	-0.00001	-0.00003	-0.00003	0.00072	-0.00111	0.00000	0.00002	-0.00000	0.00003	0.00002	0.00037	0.00006	0.00013	0.00013	0.00002	0.00000	0.00001	-0.00000	0.00045	0.00067	-0.00005
20	0.00241	-0.00038	0.00038	-0.00004	-0.00020	-0.00015	0.00001	-0.00002	-0.00010	0.00024	0.00034	0.00003	0.00002	0.00005	-0.00009	0.00058	0.00054	0.00011	0.00036	-0.00011	0.00017	0.00000	0.00001	-0.00000	0.00005	-0.00018	0.00013	-0.00000	-0.00001	0.00008	-0.00003	0.00026	0.00001	-0.00002	-0.00002	-0.00001	0.00066	-0.00045	0.00000	-0.00003	0.00003	0.00012	-0.00005	0.00026	0.00002	-0.00010	-0.00019	-0.00021	0.00000	0.00001	-0.00000	0.00075	-0.00070	0.00027
21	0.00190	-0.00067	-0.00007	0.00006	-0.00020	-0.00012	0.00001	-0.00001	-0.00010	0.00003	0.00027	0.00000	0.00002	0.00005	-0.00010	0.00034	0.00052	0.00009	0.00031	0.00006	0.00022	0.00000	0.00001	-0.00000	0.00003	-0.00026	0.00012	-0.00003	-0.00002	0.00001	-0.00004	0.00045	0.00002	-0.00003	-0.00007	-0.00005	0.00095	0.00175	-0.00001	-0.00005	0.00005	0.00006	-0.00013	-0.00015	-0.00008	-0.00013	-0.00089	-0.00016	0.00000	0.00001	-0.00000	0.00056	-0.00224	0.00004
22	0.00156	-0.00155	-0.00122	0.00014	-0.00023	-0.00015	0.00000	-0.00002	-0.00018	-0.00037	-0.00068	-0.00004	0.00003	0.00005	-0.00011	-0.00027	-0.00060	-0.00004	0.00026	0.00025	0.00004	0.00001	0.00001	-0.00000	0.00007	-0.00014	0.00004	0.00001	0.00001	-0.00005	0.00001	0.00043	0.00001	-0.00002	-0.00006	-0.00005	0.00098	0.00204	-0.00001	0.00006	0.00004	-0.00003	0.00013	-0.00017	-0.00012	0.00021	-0.00080	-0.00027	-0.00000	0.00001	0.00000	0.00032	-0.00169	-0.00027
23	0.00185	0.00016	-0.00090	0.00007	-0.00013	-0.00011	0.00000	-0.00002	-0.00013	-0.00025	-0.00068	-0.00002	0.00004	0.00002	-0.00007	-0.00017	-0.00066	-0.00003	0.00030	0.00026	-0.00004	0.00000	0.00000	-0.00000	0.00008	0.00013	-0.00004	0.00003	0.00001	0.00002	0.00009	0.00014	-0.00001	-0.00000	-0.00000	0.00000	0.00043	0.00026	-0.00001	0.00009	0.00005	-0.00005	0.00031	0.00028	-0.00004	0.00034	0.00015	-0.00015	-0.00000	0.00001	0.00000	0.00047	0.00034	-0.00022
24	0.00110	0.00253	0.00026	0.00004	0.00004	-0.00000	0.00002	-0.00002	-0.00005	0.00021	0.00092	0.00001	0.00004	0.00001	-0.00004	0.00037	0.00102	0.00006	0.00005	-0.00018	0.00011	-0.00000	0.00001	-0.00000	0.00006	0.00013	-0.00002	-0.00002	-0.00002	-0.00001	0.00009	0.00007	-0.00001	-0.00002	-0.00003	-0.00001	-0.00030	-0.00096	0.00000	-0.00007	0.00002	0.00005	0.00015	0.00029	0.00000	0.00004	0.00023	0.00011	0.00000	0.00000	-0.00000	0.00044	0.00099	0.00007
25	0.00024	0.00168	0.00019	-0.00001	-0.00005	-0.00006	0.00002	-0.00002	-0.00007	0.00023	0.00132	0.00001	0.00004	-0.00000	-0.00003	0.00035	0.00151	0.00005	-0.00010	-0.00028	0.00016	-0.00001	0.00001	-0.00000	0.00005	-0.00009	0.00002	-0.00004	-0.00000	-0.00019	-0.00000	0.00021	0.00001	-0.00003	-0.00008	-0.00007	-0.00026	-0.00107	0.00001	-0.00011	0.00002	0.00015	0.00002	-0.00004	-0.00001	-0.00006	-0.00031	0.00011	0.00000	0.00001	-0.00000	0.00016	0.00055	0.00012
26	0.00078	0.00035	-0.00037	-0.00010	-0.00014	-0.00010	-0.00002	-0.00002	-0.00007	0.00005	0.00035	-0.00000	0.00003	0.00000	-0.00002	0.00005	0.00059	-0.00001	-0.00002	0.00010	0.00008	-0.00000	0.00001	-0.00000	0.00001	-0.00003	-0.00003	-0.00001	0.00003	-0.00021	-0.00005	0.00027	0.00002	-0.00001	-0.00008	-0.00009	0.00059	-0.00063	-0.00000	-0.00002	0.00012	0.00009	0.00007	0.00024	0.00003	0.00010	-0.00009	0.00006	0.00000	0.00001	-0.00000	0.00010	-0.00038	-0.00011
27	0.00123	0.00138	-0.00040	-0.00005	0.00003	0.00001	-0.00002	-0.00000	-0.00006	0.00006	0.00008	0.00000	0.00002	0.00003	-0.00006	0.00001	0.00021	-0.00001	-0.00001	0.00018	-0.00000	0.00001	0.00001	-0.00000	-0.00005	0.00014	-0.00004	-0.00001	-0.00000	-0.00006	0.00005	0.00033	0.00000	0.00000	-0.00005	-0.00006	0.00096	0.00016	-0.00001	-0.00001	0.00012	-0.00005	0.00008	0.00066	0.00007	0.00003	0.00024	-0.00002	-0.00000	0.00001	0.00000	0.00017	-0.00076	-0.00011
